54,OTHER,"mereka\PRP",null
,,"suci\JJ .\Z",null
,,"Selain\CC harus\MD mengusir\VB",null
55,OTHER,"kawanan\NN monyet\NN",null
,,",\Z",null
56,OTHER|Location_GPE,"pemkot\NNP Delhi\NNP",null
,,"juga\RB kesulitan\VB mengatasi\VB",null
57,OTHER,"wabah\NN demam_berdarah\NN",null
,,".\Z",null
58,OTHER,"Curah\NN hujan\NN",null
,,"yang\SC tinggi\JJ menyebabkan\VB",null
59,OTHER,"banyak\CD genangan\NN",null
,,",\Z",null
60,OTHER,"tempat\NN ideal\JJ",null
,,"bagi\IN",null
61,OTHER,"nyamuk\NN aedes\NNP",null
,,"berkembang_biak\VB .\Z",null
62,OTHER,"Pemkot\NN",null
,,"telah\MD menempatkan\VB",null
63,OTHER,"ikan\NN",null
,,"di\IN",null
64,OTHER,"berbagai\CD genangan\NN air\NN",null
,,"untuk\SC memangsa\VB",null
65,OTHER,"telur\NN nyamuk\NN",null
,,".\Z",null
66,OTHER|Organization_Political,"Miliarder\NN AS\NNP",null
,,"jamu\VB",null
67,OTHER|Location_GPE,"orang_kaya\NN Cina\NNP",null
68,Countx_N-Product|Person,"Dua\CD miliarder\NN Amerika\NNP",null
69,Person,"Bill\NNP Gates\NNP",null
70,OTHER|Person,"Warren\NNP Buffett\NNP",null
,,"akan\MD mengadakan\VB",null
71,OTHER,"jamuan\NN makan_malam\NN",null
,,"di\IN",null
72,OTHER,"Beijing\NNP",null
,,"bagi\IN",null
73,OTHER,"sejumlah\CD orang\NN terkaya\JJ",null
,,"di\IN",null
74,OTHER,"Cina\NNP",null
,,".\Z",null
75,Person|OTHER,"Gates\NNP dan\CC Buffett\NNP",null
,,"mengatakan\VB",null
76,OTHER,"mereka\PRP",null
,,"berada\VB di\IN",null
77,Location_GPE,"Cina\NNP",null
,,"untuk\SC mempelajari\VB",null
78,OTHER,"kegiatan\NN amal\NN",null
,,"di\IN",null
79,OTHER,"negara\NN itu\PR",null
,,".\Z",null
80,OTHER,"Banyak\CD orang\NN",null
,,"menduga\VB",null
81,OTHER,"mereka\PRP",null
,,"ingin\RB membujuk\VB",null
82,OTHER,"para\DT tamu\NN",null
,,"agar\SC",null
83,OTHER,"lebih\RB banyak\CD",null
,,"menyumbang\VB untuk\IN",null
84,OTHER,"amal\NN",null
,,".\Z",null
85,OTHER,"Kedua\CD",null
86,OTHER,"orang\NN terkaya\JJ dunia\NN",null
87,OTHER,"banyak\CD orang\NN",null
,,"yang\SC sangat\RB kaya\JJ di\IN",null
88,OTHER,"Amerika\NNP",null
,,"agar\SC menyumbangkan\VB separuh\CD kekayaan\NN",null
89,OTHER,"mereka\PRP",null
,,".\Z",null
,,"Ada\VB",null
90,OTHER,"kerahasiaan\NN",null
,,"mengenai\IN",null
91,OTHER,"acara\NN itu\PR",null
,,",\Z",null
92,OTHER,"pihak\NN penyelenggara\NN",null
,,"tidak\NEG membeberkan\VB",null
93,OTHER,"nama-nama\NN tamu\NN",null
,,".\Z",null
94,OTHER,"Salah_satu\CD orang\NN",null
,,"yang\SC akan\MD menghadiri\VB",null
95,OTHER,"jamuan\NN makan_malam\NN",null
,,"itu\PR adalah\VB",null
96,Person|OTHER,"Chen\NNP Guangbiao\NNP",null
,,",\Z",null
97,OTHER,"seorang\NND miliarder\NN",null
,,"yang\SC meraup\VB",null
98,OTHER,"kekayaan\NN",null
,,"dari\IN bisnis\NN mendaur_ulang\VB",null
99,OTHER,"sampah\NN",null
,,"dari\IN",null
100,OTHER,"industri\NN bangunan\NN",null
,,".\Z",null
101,OTHER,"Dia\PRP",null
,,"mengatakan\VB kepada\IN",null
102,Person,"BBC\NNP",null
,,"bahwa\SC",null
103,OTHER,"dia\PRP",null
,,"sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN",null
104,OTHER,"nya\PRP",null
,,"untuk\IN",null
105,OTHER,"amal\NN",null
,,"bila\SC",null
106,OTHER,"dia\PRP",null
,,"meninggal\VB .\Z",null
,,""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB",null
107,OTHER,"bagian\NN",null
,,"dari\IN",null
108,OTHER,"budaya\NN Cina\NNP",null
,,"selama\IN",null
109,OTHER,"5.000\CD tahun\NN",null
,,".\Z",null
,,"Tetapi\CC",null
110,OTHER,"kegiatan\NN amal\NN resmi\JJ",null
,,"baru\MD dikembangkan\VB di\IN",null
111,Location_GPE,"Cina\NNP",null
,,"dalam\IN",null
112,Periodx_Day|OTHER,"30\CD tahun\NN terakhir\JJ",null
,,",\Z sejak\SC",null
113,OTHER,"kami\PRP",null
,,"menerapkan\VB",null
114,OTHER,"reformasi_ekonomi\NN",null
,,".\Z "\Z",null
,,""\Z",null
115,OTHER,"Banyak\CD orang\NN",null
,,"baru\MD mulai\MD menjadi\VB kaya\JJ dan\CC",null
116,OTHER,"kami\PRP",null
,,"baru-baru_ini\RB saja\RB bisa\MD memberi\VB",null
117,OTHER,"makan\NN",null
118,OTHER,"diri\NN sendiri\NN",null
119,OTHER,"nya\PRP",null
,,".\Z",null
,,"Menyumbangkan\VB",null
120,OTHER,"uang\NN",null
,,"untuk\IN",null
121,OTHER,"amal\NN",null
,,"belum\NEG begitu\RB berkembang\VB di\IN",null
122,Location_GPE,"Cina\NNP",null
,,"sebaik\JJ di\IN",null
123,OTHER,"banyak\CD negara\NN lain\JJ",null
,,".\Z",null
,,"Kalau\SC",null
124,OTHER,"jamuan\NN makan_malam\NN ini\PR",null
,,"bisa\MD dikatakan\VB berhasil\VB ,\Z",null
125,OTHER,"keberhasilan\NN itu\PR",null
,,"adalah\VB mendorong\VB",null
126,OTHER,"perdebatan\NN",null
,,"mengenai\IN apa\SC arti\NN beramal\VB bagi\IN yang\SC membutuhkan\VB .\Z",null
,,"Kisah\NN",null
127,Product_Title,"pendiri\NN Facebook\NNP",null
,,"dibuat\VB",null
128,OTHER,"komik\NN",null
,,"Kisah\NN",null
129,Product_Title,"pendiri\NN Facebook\NNP",null
130,Person,"Mark\NNP Zuckerberg\NNP",null
131,OTHER,"sebuah\NND komik\NN biografi\NN",null
,,".\Z",null
132,OTHER,"Komik\NN",null
,,"dengan\IN judul\NN",null
133,OTHER,"Mark\NNP Zuckerberg\NNP",null
,,":\Z",null
134,OTHER,"Pencipta\NN Facebook\NNP",null
,,",\Z akan\MD tersedia\VB di\IN",null
135,OTHER,"pasar\NN",null
,,"sebelum\SC",null
136,OTHER|Timex_Date,"Desember\NNP 2010\CD",null
,,",\Z",null
137,OTHER,"demikian\PR",null
,,"pernyataan\NN",null
138,OTHER|Location_GPE,"penerbit\NNP Bluewater\NNP Productions\NNP",null
,,".\Z",null
139,OTHER,"Penulis\NNP Jerome\NNP Maida\NNP",null
,,"menyebut\VB",null
140,OTHER|Location_GPE,"kisah\NN Zuckerberg\NNP",null
,,""\Z mengagumkan\VB "\Z dan\CC "\Z luar_biasa\JJ "\Z .\Z",null
141,OTHER,"Sebuah\NND film\NN",null
,,"mengenai\IN",null
142,Person,"Facebook\NNP",null
,,"dengan\IN judul\NN",null
143,OTHER|Organization_Political,"The\NNP Social\NNP Network\NNP",null
,,",\Z juga\RB akan\MD dirilis\VB pada\IN",null
144,OTHER|Timex_Date,"tanggal\NN 15\CD Oktober\NNP nanti\NN",null
,,".\Z",null
,,"Film\NN yang\SC ditulis\VB oleh\IN pencipta\NN serial\NN",null
145,OTHER,"West\NNP Wing\NNP",null
146,Location_GPE,"Aaron\NNP Sorkin\NNP",null
147,OTHER,"David\NNP Fincher\NNP",null
,,"yang\SC pernah\MD menggarap\VB film\NN",null
148,OTHER|Location_Geological,"Fight\NNP '\NNP s\NNP Club\NNP",null
,,"ini\PR sebenarnya\RB belum\NEG memperoleh\VB izin\NN",null
149,OTHER,"Mark\NNP Zuckerberg\NNP",null
,,".\Z",null
,,"Pemuda\NN berusia\VB",null
150,Periodx_Year,"26\CD tahun\NN",null
,,"ini\PR mengatakan\VB "\Z",null
151,OTHER,"Saya\PRP",null
,,"mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB",null
152,OTHER,"film\NN",null
,,"tentang\IN",null
153,OTHER,"saya\PRP",null
,,"ketika\SC",null
154,OTHER,"saya\PRP",null
,,"masih\MD hidup\VB ,\Z "\Z kata\VB",null
155,OTHER,"nya\PRP",null
,,"dalam\IN",null
156,OTHER,"sebuah\NND konferensi\NN teknologi\NN",null
157,OTHER,"Juni\NNP silam\NN",null
,,"Hingga\IN",null
158,Timex_Date,"Juli\NNP 2010\CD",null
159,OTHER,"lebih\RB dari\IN 500\CD juta\CD",null
160,OTHER,"jejaring\NN sosial\JJ",null
,,"tersebut\PR .\Z",null
,,"Hanya\RB butuh\VB",null
161,Countx_N-Person,"enam\CD tahun\NN",null
,,"bagi\IN",null
162,Location_GPE,"Zuckerberg\NNP",null
,,"untuk\SC bisa\MD mencapai\VB",null
163,OTHER,"kesuksesan\NN",null
,,"seperti\IN",null
164,OTHER,"sekarang\NN ini\PR",null
,,",\Z setelah\SC sebelum\SC",null
165,OTHER,"nya\PRP",null
166,OTHER,"dia\PRP",null
167,OTHER,"situs\NN ini\PR",null
,,"saat\SC masih\MD duduk\VB sebagai\IN",null
168,OTHER,"mahasiswa\NN",null
,,"di\IN",null
169,OTHER,"Universitas\NNP Harvard\NNP",null
,,".\Z",null
170,OTHER,"September\NNP silam\NN",null
,,",\Z",null
171,OTHER|Person,"majalah\NNP Forbes\NNP",null
,,"memasukkan\VB",null
172,OTHER,"dia\PRP",null
,,"dalam\IN daftar\NN",null
173,Countx_N-Person|OTHER,"35\CD orang\NN terkaya\JJ",null
,,"di\IN",null
174,Location_GPE,"Amerika\NNP Serikat\NNP",null
,,"dengan\SC",null
175,OTHER,"total\NN kekayaan\NN",null
,,"diperkirakan\VB mencapai\VB",null
176,Product_Unit|Numex_Money,"US\NNP $\SYM 6,4\CD miliar\CD",null
,,".\Z",null
,,"Tetapi\CC langkah\NN",null
177,OTHER,"dia\PRP",null
,,"menuju\VB",null
178,OTHER,"kesuksesan\NN",null
,,"tidak\NEG lah\RP mulus\JJ .\Z",null
179,Countx_N-Person,"Dua\CD orang\NND",null
180,OTHER|Location_GPE,"rekan\NN Zuckerberg\NNP",null
181,OTHER,"Harvard\NNP",null
,,"mengklaim\VB ide\NN",null
182,OTHER,"pembuatan\NN Facebook\NNP",null
,,"datang\VB dari\IN",null
183,OTHER,"mereka\PRP",null
,,".\Z",null
184,OTHER,"Mereka\PRP",null
,,"terlibat\VB dalam\IN",null
185,OTHER,"sengketa\NN hukum\NN",null
,,"yang\SC berlarut-larut\VB pada\IN",null
186,OTHER|Timex_Date,"tahun\NN 2008\CD",null
,,"dan\CC diakhiri\VB dengan\IN pembayaran\NN yang\SC dirahasiakan\VB jumlah\NN",null
187,OTHER,"nya\PRP",null
,,"kepada\IN",null
188,OTHER|Location_GPE,"Cameron\NNP dan\CC Tyler\NNP",null
,,"Winklevoss\NNP ,\Z yang\SC",null
189,OTHER,"kini\NN",null
,,"juga\RB membuat\VB situs\NN",null
190,OTHER,"jejaring\NN sosial\JJ",null
,,"bernama\VB",null
191,OTHER,"ConnectU\NNP",null
,,".\Z",null
,,"Perebutan\NN",null
192,OTHER,"jamrud\NNP Bahia\NNP",null
,,"raksasa\JJ",null
193,Location_GPE,"Jaksa\NN Kalifornia\NNP",null
,,"akan\MD mulai\MD menanyai\VB",null
194,OTHER,"sejumlah\CD pihak\NN",null
,,"untuk\SC menentukan\VB mengenai\IN",null
195,OTHER,"kepemilikan\NN",null
,,"dari\IN",null
196,OTHER,"jamrud\NN raksasa\JJ",null
,,",\Z yang\SC disebut\VB sebagai\IN terbesar\JJ .\Z",null
197,OTHER|Event_Occasion,"Jamrud\NNP Bahia\NNP",null
,,"dinamakan\VB sesuai\JJ lokasi\NN penemuan\NN",null
198,OTHER,"nya\PRP",null
,,"di\IN",null
199,OTHER,"salah_satu\CD daerah\NN",null
,,"di\IN",null
200,Location_GPE,"Brasil\NNP",null
,,"memiliki\VB berat\NN",null
201,Timex_Date|OTHER,"380\CD kg\NND",null
,,".\Z",null
,,"Diperkirakan\VB",null
202,OTHER,"jamrud\NN raksasa\JJ itu\PR",null
,,"bernilai\VB",null
203,OTHER|Product_Unit|Numex_Money,"lebih\RB dari\IN US\NNP $\SYM 370\CD juta\CD",null
,,"dan\CC",null
204,OTHER,"setidaknya\RB enam\CD orang\NN",null
,,"mengklaim\VB kepemilikan\NN",null
205,OTHER,"hak\NN",null
,,"atas\IN",null
206,OTHER,"batu\NN tersebut\PR",null
,,".\Z",null
207,OTHER,"Jaksa\NN",null
,,"akan\MD mendengarkan\VB",null
208,OTHER,"semua\CD pihak\NN",null
,,"yang\SC mengklaim\VB",null
209,OTHER,"permata\NN itu\PR",null
,,",\Z sebelum\SC memutuskan\VB kasus\NN",null
210,OTHER,"nya\PRP",null
,,"pada\IN",null
211,Timex_Date|OTHER,"Oktober\NNP nanti\NN",null
,,".\Z",null
212,OTHER,"Salah_satu\CD",null
,,"dari\IN pihak\NN yang\SC berselisih\VB ,\Z adalah\VB",null
213,Person,"Anthony\NNP Thomas\NNP",null
214,OTHER,"ahli\NN konstruksi\NN",null
215,OTHER,"Kalifornia\NNP",null
,,"yang\SC mengatakan\VB",null
216,OTHER,"dia\PRP",null
,,"telah\MD membayar\VB kepada\IN",null
217,OTHER|Countx_Other,"dua\CD orang\NND",null
218,Countx_Other|OTHER,"agen\NN permata\NN",null
219,OTHER|Location_GPE|Product_Unit,"senilai\NN US\NNP $\SYM 60.000\CD",null
,,"untuk\IN",null
220,Numex_Money|OTHER,"jamrud\NN tersebut\PR",null
,,"tak\NEG lama\JJ setelah\SC ditemukan\VB",null
221,OTHER,"sembilan\CD tahun\NN lalu\NN",null
,,".\Z",null
222,Person,"Thomas\NNP",null
,,"mengatakan\VB telah\MD mengatur\VB agar\SC",null
223,OTHER,"batu\NN itu\PR",null
,,"dikirim\VB melalui\IN",null
224,OTHER,"kapal\NN",null
,,"ke\IN kediaman\NN",null
225,OTHER,"nya\PRP",null
,,"di\IN",null
226,Organization_Political|OTHER,"San\NNP Jose\NNP",null
,,",\Z tetapi\CC tak\NEG pernah\MD muncul\VB .\Z",null
227,OTHER,"Dia\PRP",null
,,"percaya\VB",null
228,OTHER,"batu\NN itu\PR",null
,,"telah\MD dicuri\VB untuk\SC dijual\VB kembali\RB dengan\IN",null
229,OTHER,"harga\NN yang\SC lebih\RB mahal\JJ",null
,,".\Z",null
230,Person,"Thomas\NNP",null
231,OTHER,"hanya\RB salah_satu\CD",null
232,OTHER,"enam\CD pihak\NN",null
,,"yang\SC mengklaim\VB sebagai\IN pemilik\NN",null
233,OTHER,"jamrud\NN raksasa\JJ itu\PR",null
,,".\Z",null
234,OTHER,"Satu\CD masalah\NN",null
,,"yang\SC dihadapi\VB adalah\VB",null
235,OTHER,"dia\PRP",null
,,"kehilangan\VB",null
236,OTHER,"tanda_terima\NN",null
,,"akibat\IN kebakaran\NN yang\SC melanda\VB rumah\NN",null
237,OTHER,"nya\PRP",null
,,".\Z",null
238,OTHER,"Jamrud\NN itu\PR",null
,,"akhirnya\RB sampai\VB ke\IN",null
239,OTHER,"Amerika\NNP",null
,,",\Z meskipun\SC setibanya\SC di\IN",null
240,Location_GPE,"Amerika\NNP",null
,,"tidak\NEG jelas\JJ siapa\SC pemilik\NN",null
241,OTHER,"nya\PRP",null
,,".\Z",null
242,OTHER,"Satu\CD hal\NN",null
,,"yang\SC diketahui\VB",null
243,OTHER,"batu\NN itu\PR",null
,,"sempat\MD disimpan\VB di\IN",null
244,OTHER,"lemari_besi\NN bank\NN",null
,,"di\IN",null
245,OTHER|Location_GPE,"New\NNP Orleans\NNP",null
,,"yang\SC terkena\VB",null
246,OTHER,"banjir\NN",null
,,"ketika\SC",null
247,OTHER,"daerah\NN itu\PR",null
,,"diterjang\VB",null
248,Person|OTHER,"Badai\NNP Katrina\NNP",null
,,",\Z sehingga\SC",null
249,OTHER,"batu\NN berharga\JJ",null
,,"terendam\VB di\IN",null
250,OTHER,"dalam\NN air\NN",null
,,"untuk\IN",null
251,OTHER,"beberapa\CD bulan\NN",null
,,".\Z",null
252,OTHER,"Jamrud\NNP Bahia\NNP",null
,,"kemudian\RB dibawa\VB ke\IN",null
253,Person,"Las\NNP Vegas\NNP",null
,,"untuk\SC dilihat\VB oleh\IN",null
254,OTHER,"calon\NN pembeli\NN",null
,,"namun\CC disita\VB oleh\IN polisi\NN",null
255,Location_GPE|OTHER,"Los\NNP Angeles\NNP",null
,,".\Z",null
256,OTHER,"Badut\NN politikus\NN",null
,,"ditantang\VB baca\VB tulis\VB",null
257,OTHER,"Seorang\NND badut\NN",null
,,"di\IN",null
258,Location_GPE,"Brasil\NNP",null
,,"yang\SC mempunyai\VB",null
259,OTHER,"peluang\NN besar\JJ",null
,,"meraih\VB",null
260,OTHER,"kursi\NN",null
,,"di\IN",null
261,OTHER,"parlemen\NN",null
,,"dalam\IN",null
262,OTHER|Timex_Day-Of-Week|Timex_Date,"pemilihan\NN Minggu\NNP 3\CD /\Z 10\CD",null
,,"-\Z ditantang\VB untuk\SC membuktikan\VB bahwa\SC",null
263,OTHER,"dia\PRP",null
,,"bisa\MD membaca\VB dan\CC menulis\VB .\Z",null
264,OTHER,"Jajak\NN pendapat\NN",null
,,"memperlihatkan\VB",null
265,OTHER,"badut\NN itu\PR",null
,,",\Z",null
266,Organization_Political,"Tiririca\NNP",null
,,",\Z akan\MD meraih\VB",null
267,OTHER|Periodx_Year,"lebih\RB dari\IN satu\CD juta\CD suara\NN",null
,,".\Z",null
,,"Namun\CC",null
268,OTHER,"hakim\NN",null
,,"di\IN",null
269,Location_GPE,"Sao\NNP Paulo\NNP",null
,,"menuntut\VB",null
270,OTHER,"dia\PRP",null
,,"untuk\SC memperlihatkan\VB bisa\MD memenuhi\VB persyaratan\NN baca\VB tulis\VB .\Z",null
271,OTHER,"Sejumlah\CD surat_kabar\NN Brasil\NNP",null
,,"melaporkan\VB",null
272,OTHER,"Tiririca\NNP",null
,,"-\Z sama\JJ seperti\IN",null
273,OTHER,"satu\CD dari\IN sepuluh\CD warga\NN Brasil\NNP",null
,,"buta_aksara\JJ .\Z",null
274,OTHER,"Tiririca\NNP",null
,,"-\Z yang\SC dalam\IN",null
275,OTHER,"bahasa_sehari-hari\NN Portugis\NNP",null
,,"arti\NN",null
276,OTHER,"nya\PRP",null
,,"tukang\NN mengeluh\VB menjadi\VB",null
277,OTHER,"sensasi\NN besar\JJ",null
,,"selama\IN",null
278,OTHER,"kampanye\NN pemilihan\NN",null
,,".\Z",null
,,"Video\NN kampanye\NN",null
279,OTHER,"nya\PRP",null
,,"yang\SC kocak\JJ berhasil\VB meraih\VB",null
280,OTHER,"jutaan\CD penonton\NN",null
,,"di\IN",null
281,OTHER,"YouTube\NNP",null
,,".\Z",null
282,OTHER,"Dia\PRP",null
,,"antara\IN lain\JJ menggunakan\VB slogan\NN "\Z Tidak\NEG bisa\MD lebih\RB buruk\JJ lagi\RB "\Z dan\CC "\Z Apa\WH yang\SC dilakukan\VB wakil\NN",null
283,OTHER,"anda\PRP",null
,,"?\Z Sungguh\RB",null
284,OTHER,"saya\PRP",null
,,"tidak\NEG tahu\VB .\Z Tapi\CC pilih\VB lah\RP",null
285,OTHER,"saya\PRP",null
,,"dan\CC",null
286,OTHER,"saya\PRP",null
,,"akan\MD mencari_tahu\VB untuk\IN",null
287,OTHER,"anda\PRP",null
,,".\Z "\Z",null
288,OTHER,"Hakim\NN",null
,,"memutuskan\VB untuk\SC menggelar\VB",null
289,OTHER,"ujian\NN aksara\NN",null
,,"setelah\SC",null
290,OTHER,"majalah\NNP Epoca\NNP",null
,,"menayangkan\VB",null
291,OTHER,"video\NN",null
,,"di\IN situs\NN",null
292,OTHER,"nya\PRP",null
,,"yang\SC memperlihatkan\VB",null
293,OTHER,"Tiririca\NNP",null
,,"tampak\VB kesulitan\VB membaca\VB .\Z",null
294,OTHER,"Komisi\NN pemilihan\NN",null
,,"mengatakan\VB sudah\MD terlambat\VB untuk\SC menghentikan\VB pencalonan\NN",null
295,OTHER,"nya\PRP",null
,,"namun\CC",null
296,OTHER,"dia\PRP",null
,,"bisa\MD diberhentikan\VB setelah\SC",null
297,OTHER,"pemilihan\NN nanti\NN",null
,,"jika\SC gagal\VB memperlihatkan\VB kemampuan\NN membaca\VB .\Z",null
298,OTHER,"Calon\NN selebriti\NN",null
,,"Tiririca\NNP ,\Z yang\SC nama\NN asli\JJ",null
299,OTHER,"nya\PRP",null
300,Organization_Corporation|Person,"Francisco\NNP Everardo\NNP Oliveira\NNP Silva\NNP",null
301,OTHER,"sirkus\NN",null
,,"sejak\SC berusia\VB",null
302,OTHER,"delapan\CD tahun\NN",null
,,"di\IN",null
303,OTHER,"negara_bagian\NN miskin\JJ",null
,,",\Z",null
304,OTHER,"Ceara\NNP",null
,,".\Z",null
,,"Dengan\IN pengalaman\NN",null
305,OTHER,"nya\PRP",null
,,",\Z",null
306,OTHER,"dia\PRP",null
307,OTHER,"kini\NN",null
308,OTHER,"salah_seorang\CD pelawak\NN",null
,,"yang\SC terkenal\VB di\IN",null
309,OTHER,"TV\NN",null
,,".\Z",null
310,OTHER,"Dia\PRP",null
,,"merupakan\VB",null
311,OTHER,"salah_seorang\CD dari\IN puluhan\CD calon\NN",null
,,"yang\SC berasal\VB dari\IN dunia\NN",null
312,OTHER,"olahraga\NN maupun\CC pertunjukan\NN",null
,,",\Z yang\SC berjuang\VB untuk\SC merebut\VB",null
313,OTHER,"kursi\NN",null
,,"di\IN",null
314,OTHER,"majelis_rendah\NN parlemen\NN",null
,,"dengan\SC bersaing\VB melawan\VB politikus\NN berpengalaman\VB .\Z",null
,,"Seluruhnya\RB tercatat\VB",null
315,OTHER,"6.000\CD calon\NN",null
,,"dari\IN",null
316,Countx_N-Location,"27\CD partai\NN",null
,,"untuk\SC meraih\VB",null
317,Countx_N-Product,"513\CD kursi\NN",null
,,"di\IN",null
318,OTHER,"parlemen\NN",null
,,".\Z",null
319,OTHER,"Calon\NN lain\JJ",null
,,"yang\SC diduga\VB akan\MD meraih\VB",null
320,OTHER,"kursi\NN",null
,,"di\IN",null
321,OTHER,"parlemen\NN",null
,,"dengan\IN",null
322,OTHER,"kemenangan\NN mutlak\JJ",null
,,"adalah\VB",null
323,OTHER,"Romario\NNP",null
,,",\Z yang\SC merupakan\VB",null
324,OTHER,"salah_seorang\CD",null
325,Event_Natural-Phenomenon|OTHER,"bintang\NN sepak_bola\NN",null
326,OTHER,"Piala\NNP Dunia\NNP 1994\CD",null
,,".\Z",null
327,OTHER,"Para\DT pengamat\NN",null
,,"mengatakan\VB popularitas\NN",null
328,OTHER,"para\DT selebriti\NN",null
,,"mencerminkan\VB",null
329,OTHER,"kebingungan\NN",null
,,"dengan\IN",null
330,OTHER,"politik\NN utama\JJ",null
,,"karena\IN maraknya\NN",null
331,OTHER,"sejumlah\CD skandal\NN korupsi\NN",null
,,".\Z",null
332,OTHER,"Ibu\NN ,\Z bayi\NN dan\CC parlemen\NN",null
,,"Seorang\NND anggota\NN",null
333,Product_Title|Location_GPE,"Parlemen\NNP Eropa\NNP",null
