48,OTHER|FACILITY,"kompleks\NN gedung\NN parlemen.\NN",null
,,"Belum\NEG lama\JJ ini\PR",null
49,OTHER,"kawanan\NN monyet\NN",null
,,"menyerbu\VB",null
50,OTHER|TITLE,"kantor\NN perdana\NN menteri\NN",null
,,"dan\CC",null
51,ORGANIZATION|OTHER,"departemen\NN pertahanan.\NN",null
52,OTHER,"Binatang\NN ini\PR",null
,,"tidak\NEG bisa\MD dibunuh\VB karena\SC",null
53,OTHER|LOCATION,"masyarakat\NN India\NNP",null
,,"menganggap\VB",null
54,OTHER,"mereka\PRP",null
,,"suci.\JJ",null
,,"Selain\CC harus\MD mengusir\VB",null
55,OTHER,"kawanan\NN monyet,\NN",null
56,OTHER|LOCATION,"pemkot\NNP Delhi\NNP",null
,,"juga\RB kesulitan\VB mengatasi\VB",null
57,TITLE|OTHER,"wabah\NN demam\NN berdarah.\NN",null
58,OTHER,"Curah\NN hujan\NN",null
,,"yang\SC tinggi\JJ menyebabkan\VB",null
59,OTHER,"banyak\CD genangan,\NN",null
60,OTHER,"tempat\NN ideal\JJ",null
,,"bagi\IN",null
61,OTHER,"nyamuk\NN aedes\NNP",null
,,"berkembang\VB biak.\VB",null
62,ORGANIZATION,"Pemkot\NN",null
,,"telah\MD menempatkan\VB",null
63,OTHER,"ikan\NN",null
,,"di\IN",null
64,OTHER,"berbagai\CD genangan\NN air\NN",null
,,"untuk\SC memangsa\VB",null
65,OTHER,"telur\NN nyamuk.\NN",null
66,TITLE|ORGANIZATION,"Miliarder\NN AS\NNP",null
,,"jamu\VB",null
67,ORGANIZATION|LOCATION,"orang\NN kaya\NN Cina\NNP",null
68,THINGS,"Dua\CD miliarder\NN Amerika\NNP",null
69,THINGS,"Bill\NNP Gates\NNP",null
,,"dan\CC",null
70,THINGS,"Warren\NNP Buffett\NNP",null
,,"akan\MD mengadakan\VB",null
71,OTHER,"jamuan\NN makan\NN malam\NN",null
,,"di\IN",null
72,LOCATION,"Beijing\NNP",null
,,"bagi\IN",null
73,OTHER,"sejumlah\CD orang\NN terkaya\JJ",null
,,"di\IN",null
74,OTHER,"Cina.\NNP",null
75,PERSON|OTHER,"Gates\NNP dan\CC Buffett\NNP",null
,,"mengatakan\VB",null
76,OTHER,"mereka\PRP",null
,,"berada\VB di\IN",null
77,LOCATION,"Cina\NNP",null
,,"untuk\SC mempelajari\VB",null
78,OTHER,"kegiatan\NN amal\NN",null
,,"di\IN",null
79,OTHER,"negara\NN itu.\PR",null
80,PERSON,"Banyak\CD orang\NN",null
,,"menduga\VB",null
81,OTHER,"mereka\PRP",null
,,"ingin\RB membujuk\VB",null
82,OTHER,"para\DT tamu\NN",null
,,"agar\SC",null
83,OTHER,"lebih\RB banyak\CD",null
,,"menyumbang\VB untuk\IN",null
84,OTHER,"amal.\NN",null
85,PERSON,"Kedua\CD",null
86,PERSON,"orang\NN terkaya\JJ dunia\NN",null
,,"itu\PR sudah\MD berhasil\VB membujuk\VB",null
87,OTHER,"banyak\CD orang\NN",null
,,"yang\SC sangat\RB kaya\JJ di\IN",null
88,LOCATION,"Amerika\NNP",null
,,"agar\SC menyumbangkan\VB separuh\CD kekayaan\NN",null
89,OTHER,"mereka.\PRP",null
,,"Ada\VB",null
90,OTHER,"kerahasiaan\NN",null
,,"mengenai\IN",null
91,OTHER,"acara\NN itu,\PR",null
92,OTHER,"pihak\NN penyelenggara\NN",null
,,"tidak\NEG membeberkan\VB",null
93,OTHER,"nama-nama\NN tamu.\NN",null
94,OTHER|NUM,"Salah\CD satu\CD orang\NN",null
,,"yang\SC akan\MD menghadiri\VB",null
95,OTHER,"jamuan\NN makan\NN malam\NN",null
,,"itu\PR adalah\VB",null
96,PERSON|OTHER,"Chen\NNP Guangbiao,\NNP",null
97,OTHER,"seorang\NND miliarder\NN",null
,,"yang\SC meraup\VB",null
98,OTHER,"kekayaan\NN",null
,,"dari\IN bisnis\NN mendaur\VB ulang\VB",null
99,OTHER,"sampah\NN",null
,,"dari\IN",null
100,ORGANIZATION|OTHER,"industri\NN bangunan.\NN",null
101,PERSON,"Dia\PRP",null
,,"mengatakan\VB kepada\IN",null
102,PERSON,"BBC\NNP",null
,,"bahwa\SC",null
103,OTHER,"dia\PRP",null
,,"sudah\MD berencana\VB menyumbangkan\VB seluruh\CD harta\NN",null
104,OTHER,"nya\PRP",null
,,"untuk\IN",null
105,OTHER,"amal\NN",null
,,"bila\SC",null
106,OTHER,"dia\PRP",null
,,"meninggal.\VB",null
,,""\Z Beramal\VB dan\CC membantu\VB sudah\MD menjadi\VB",null
107,OTHER,"bagian\NN",null
,,"dari\IN",null
108,OTHER|LOCATION,"budaya\NN Cina\NNP",null
,,"selama\IN",null
109,TIME,"5.000\CD tahun.\NN",null
,,"Tetapi\CC",null
110,TITLE,"kegiatan\NN amal\NN resmi\JJ",null
,,"baru\MD dikembangkan\VB di\IN",null
111,LOCATION,"Cina\NNP",null
,,"dalam\IN",null
112,TIME|OTHER,"30\CD tahun\NN terakhir,\JJ",null
,,"sejak\SC",null
113,OTHER,"kami\PRP",null
,,"menerapkan\VB",null
114,OTHER,"reformasi\NN ekonomi.\NN",null
,,""\Z",null
,,""\Z",null
115,OTHER,"Banyak\CD orang\NN",null
,,"baru\MD mulai\MD menjadi\VB kaya\JJ dan\CC",null
116,OTHER,"kami\PRP",null
,,"baru-baru\RB ini\RB saja\RB bisa\MD memberi\VB",null
117,OTHER,"makan\NN",null
118,OTHER,"diri\NN sendiri,\NN",null
,,""\Z kata\VB",null
119,OTHER,"nya.\PRP",null
,,"Menyumbangkan\VB",null
120,PERSON,"uang\NN",null
,,"untuk\IN",null
121,OTHER,"amal\NN",null
,,"belum\NEG begitu\RB berkembang\VB di\IN",null
122,LOCATION,"Cina\NNP",null
,,"sebaik\JJ di\IN",null
123,OTHER,"banyak\CD negara\NN lain.\JJ",null
,,"Kalau\SC",null
124,OTHER|TIME,"jamuan\NN makan\NN malam\NN ini\PR",null
,,"bisa\MD dikatakan\VB berhasil,\VB",null
125,OTHER,"keberhasilan\NN itu\PR",null
,,"adalah\VB mendorong\VB",null
126,OTHER,"perdebatan\NN",null
,,"mengenai\IN apa\SC arti\NN beramal\VB bagi\IN yang\SC membutuhkan.\VB",null
,,"Kisah\NN",null
127,PERSON,"pendiri\NN Facebook\NNP",null
,,"dibuat\VB",null
128,OTHER,"komik\NN",null
,,"Kisah\NN",null
129,TITLE,"pendiri\NN Facebook\NNP",null
130,PERSON,"Mark\NNP Zuckerberg\NNP",null
,,"akan\MD diceritakan\VB dalam\IN",null
131,LOCATION|OTHER,"sebuah\NND komik\NN biografi.\NN",null
132,EVENT,"Komik\NN",null
,,"dengan\IN judul\NN",null
133,LOCATION,"Mark\NNP Zuckerberg\NNP",null
,,":\Z",null
134,LOCATION|OTHER,"Pencipta\NN Facebook,\NNP",null
,,"akan\MD tersedia\VB di\IN",null
135,OTHER,"pasar\NN",null
,,"sebelum\SC",null
136,TIME,"Desember\NNP 2010,\CD",null
137,OTHER,"demikian\PR",null
,,"pernyataan\NN",null
138,OTHER|LOCATION,"penerbit\NNP Bluewater\NNP Productions.\NNP",null
139,OTHER|PERSON,"Penulis\NNP Jerome\NNP Maida\NNP",null
,,"menyebut\VB",null
140,OTHER|THINGS,"kisah\NN Zuckerberg\NNP",null
,,""\Z mengagumkan\VB "\Z dan\CC "\Z luar\JJ biasa\JJ ".\Z",null
141,THINGS,"Sebuah\NND film\NN",null
,,"mengenai\IN",null
142,PERSON,"Facebook\NNP",null
,,"dengan\IN judul\NN",null
143,PERSON|OTHER,"The\NNP Social\NNP Network,\NNP",null
,,"juga\RB akan\MD dirilis\VB pada\IN",null
144,OTHER|TIME,"tanggal\NN 15\CD Oktober\NNP nanti.\NN",null
,,"Film\NN yang\SC ditulis\VB oleh\IN pencipta\NN serial\NN",null
145,ORGANIZATION|TITLE,"West\NNP Wing\NNP",null
146,PERSON,"Aaron\NNP Sorkin\NNP",null
,,"dan\CC disutradarai\VB oleh\IN",null
147,ORGANIZATION,"David\NNP Fincher\NNP",null
,,"yang\SC pernah\MD menggarap\VB film\NN",null
148,LOCATION|OTHER|THINGS,"Fight\NNP '\NNP s\NNP Club\NNP",null
,,"ini\PR sebenarnya\RB belum\NEG memperoleh\VB izin\NN",null
149,FACILITY|OTHER,"Mark\NNP Zuckerberg.\NNP",null
,,"Pemuda\NN berusia\VB",null
150,TIME,"26\CD tahun\NN",null
,,"ini\PR mengatakan\VB "\Z",null
151,OTHER,"Saya\PRP",null
,,"mengharapkan\VB tidak\NEG ada\VB orang\NN yang\SC membuat\VB",null
152,OTHER,"film\NN",null
,,"tentang\IN",null
153,OTHER,"saya\PRP",null
,,"ketika\SC",null
154,OTHER,"saya\PRP",null
,,"masih\MD hidup,\VB "\Z kata\VB",null
155,OTHER,"nya\PRP",null
,,"dalam\IN",null
156,OTHER,"sebuah\NND konferensi\NN teknologi\NN",null
157,TIME,"Juni\NNP silam.\NN",null
,,"Hingga\IN",null
158,TIME,"Juli\NNP 2010\CD",null
159,OTHER|NUM,"lebih\RB dari\IN 500\CD juta\CD",null
,,"yang\SC terdaftar\VB dalam\IN situs\NN",null
160,OTHER,"jejaring\NN sosial\JJ",null
,,"tersebut.\PR",null
,,"Hanya\RB butuh\VB",null
161,TIME,"enam\CD tahun\NN",null
,,"bagi\IN",null
162,LOCATION,"Zuckerberg\NNP",null
,,"untuk\SC bisa\MD mencapai\VB",null
163,OTHER,"kesuksesan\NN",null
,,"seperti\IN",null
164,THINGS|OTHER,"sekarang\NN ini,\PR",null
,,"setelah\SC sebelum\SC",null
165,OTHER,"nya\PRP",null
166,OTHER,"dia\PRP",null
,,"meluncurkan\VB",null
167,OTHER,"situs\NN ini\PR",null
,,"saat\SC masih\MD duduk\VB sebagai\IN",null
168,OTHER,"mahasiswa\NN",null
,,"di\IN",null
169,ORGANIZATION|OTHER,"Universitas\NNP Harvard.\NNP",null
170,TIME,"September\NNP silam,\NN",null
171,TIME,"majalah\NNP Forbes\NNP",null
,,"memasukkan\VB",null
172,OTHER,"dia\PRP",null
,,"dalam\IN daftar\NN",null
173,PERSON,"35\CD orang\NN terkaya\JJ",null
,,"di\IN",null
174,LOCATION,"Amerika\NNP Serikat\NNP",null
,,"dengan\SC",null
175,OTHER,"total\NN kekayaan\NN",null
,,"diperkirakan\VB mencapai\VB",null
176,THINGS|NUM,"US\NNP $\SYM 6,4\CD miliar.\CD",null
,,"Tetapi\CC langkah\NN",null
177,OTHER,"dia\PRP",null
,,"menuju\VB",null
178,OTHER,"kesuksesan\NN",null
,,"tidak\NEG lah\RP mulus.\JJ",null
179,PERSON,"Dua\CD orang\NND",null
180,PERSON,"rekan\NN Zuckerberg\NNP",null
,,"di\IN",null
181,LOCATION,"Harvard\NNP",null
,,"mengklaim\VB ide\NN",null
182,OTHER|LOCATION,"pembuatan\NN Facebook\NNP",null
,,"datang\VB dari\IN",null
183,OTHER,"mereka.\PRP",null
184,PERSON,"Mereka\PRP",null
,,"terlibat\VB dalam\IN",null
185,OTHER,"sengketa\NN hukum\NN",null
,,"yang\SC berlarut-larut\VB pada\IN",null
186,OTHER|TIME,"tahun\NN 2008\CD",null
,,"dan\CC diakhiri\VB dengan\IN pembayaran\NN yang\SC dirahasiakan\VB jumlah\NN",null
187,OTHER,"nya\PRP",null
,,"kepada\IN",null
188,ORGANIZATION|OTHER,"Cameron\NNP dan\CC Tyler\NNP",null
,,"Winklevoss,\NNP yang\SC",null
189,OTHER,"kini\NN",null
,,"juga\RB membuat\VB situs\NN",null
190,OTHER,"jejaring\NN sosial\JJ",null
,,"bernama\VB",null
191,OTHER,"ConnectU.\NNP",null
,,"Perebutan\NN",null
192,EVENT,"jamrud\NNP Bahia\NNP",null
,,"raksasa\JJ",null
193,LOCATION,"Jaksa\NN Kalifornia\NNP",null
,,"akan\MD mulai\MD menanyai\VB",null
194,OTHER,"sejumlah\CD pihak\NN",null
,,"untuk\SC menentukan\VB mengenai\IN",null
195,OTHER,"kepemilikan\NN",null
,,"dari\IN",null
196,THINGS,"jamrud\NN raksasa,\JJ",null
,,"yang\SC disebut\VB sebagai\IN terbesar.\JJ",null
197,FACILITY|ORGANIZATION,"Jamrud\NNP Bahia\NNP",null
,,"dinamakan\VB sesuai\JJ lokasi\NN penemuan\NN",null
198,OTHER,"nya\PRP",null
,,"di\IN",null
199,OTHER|FACILITY,"salah\CD satu\CD daerah\NN",null
,,"di\IN",null
200,LOCATION,"Brasil\NNP",null
,,"memiliki\VB berat\NN",null
201,FACILITY|OTHER,"380\CD kg.\NND",null
,,"Diperkirakan\VB",null
202,TITLE|OTHER,"jamrud\NN raksasa\JJ itu\PR",null
,,"bernilai\VB",null
203,OTHER|THINGS|NUM,"lebih\RB dari\IN US\NNP $\SYM 370\CD juta\CD",null
,,"dan\CC",null
204,OTHER|NUM|THINGS,"setidaknya\RB enam\CD orang\NN",null
,,"mengklaim\VB kepemilikan\NN",null
205,OTHER,"hak\NN",null
,,"atas\IN",null
206,OTHER,"batu\NN tersebut.\PR",null
207,ORGANIZATION,"Jaksa\NN",null
,,"akan\MD mendengarkan\VB",null
208,OTHER,"semua\CD pihak\NN",null
,,"yang\SC mengklaim\VB",null
209,OTHER,"permata\NN itu,\PR",null
,,"sebelum\SC memutuskan\VB kasus\NN",null
210,OTHER,"nya\PRP",null
,,"pada\IN",null
211,TIME|OTHER,"Oktober\NNP nanti.\NN",null
212,OTHER|NUM,"Salah\CD satu\CD",null
,,"dari\IN pihak\NN yang\SC berselisih,\VB adalah\VB",null
213,PERSON,"Anthony\NNP Thomas\NNP",null
214,OTHER,"ahli\NN konstruksi\NN",null
,,"dari\IN",null
215,LOCATION,"Kalifornia\NNP",null
,,"yang\SC mengatakan\VB",null
216,OTHER,"dia\PRP",null
,,"telah\MD membayar\VB kepada\IN",null
217,NUM|THINGS,"dua\CD orang\NND",null
218,THINGS,"agen\NN permata\NN",null
,,"Brasil\NNP",null
219,OTHER|THINGS|NUM,"senilai\NN US\NNP $\SYM 60.000\CD",null
,,"untuk\IN",null
220,OTHER,"jamrud\NN tersebut\PR",null
,,"tak\NEG lama\JJ setelah\SC ditemukan\VB",null
221,TIME|OTHER,"sembilan\CD tahun\NN lalu.\NN",null
222,PERSON,"Thomas\NNP",null
,,"mengatakan\VB telah\MD mengatur\VB agar\SC",null
223,OTHER,"batu\NN itu\PR",null
,,"dikirim\VB melalui\IN",null
224,OTHER,"kapal\NN",null
,,"ke\IN kediaman\NN",null
225,OTHER,"nya\PRP",null
,,"di\IN",null
226,ORGANIZATION|OTHER,"San\NNP Jose,\NNP",null
,,"tetapi\CC tak\NEG pernah\MD muncul.\VB",null
227,OTHER,"Dia\PRP",null
,,"percaya\VB",null
228,OTHER,"batu\NN itu\PR",null
,,"telah\MD dicuri\VB untuk\SC dijual\VB kembali\RB dengan\IN",null
229,OTHER,"harga\NN yang\SC lebih\RB mahal.\JJ",null
230,PERSON,"Thomas\NNP",null
231,OTHER|PERSON,"hanya\RB salah\CD satu\CD",null
,,"dari\IN",null
232,PERSON,"enam\CD pihak\NN",null
,,"yang\SC mengklaim\VB sebagai\IN pemilik\NN",null
233,ORGANIZATION|OTHER,"jamrud\NN raksasa\JJ itu.\PR",null
234,THINGS,"Satu\CD masalah\NN",null
,,"yang\SC dihadapi\VB adalah\VB",null
235,OTHER,"dia\PRP",null
,,"kehilangan\VB",null
236,OTHER,"tanda\NN terima\NN",null
,,"akibat\IN kebakaran\NN yang\SC melanda\VB rumah\NN",null
237,OTHER,"nya.\PRP",null
238,OTHER,"Jamrud\NN itu\PR",null
,,"akhirnya\RB sampai\VB ke\IN",null
239,OTHER,"Amerika,\NNP",null
,,"meskipun\SC setibanya\SC di\IN",null
240,LOCATION,"Amerika\NNP",null
,,"tidak\NEG jelas\JJ siapa\SC pemilik\NN",null
241,OTHER,"nya.\PRP",null
242,THINGS,"Satu\CD hal\NN",null
,,"yang\SC diketahui\VB",null
243,OTHER,"batu\NN itu\PR",null
,,"sempat\MD disimpan\VB di\IN",null
244,OTHER,"lemari\NN besi\NN bank\NN",null
,,"di\IN",null
245,LOCATION,"New\NNP Orleans\NNP",null
,,"yang\SC terkena\VB",null
246,OTHER,"banjir\NN",null
,,"ketika\SC",null
247,OTHER,"daerah\NN itu\PR",null
,,"diterjang\VB",null
248,PERSON|OTHER,"Badai\NNP Katrina,\NNP",null
,,"sehingga\SC",null
249,OTHER,"batu\NN berharga\JJ",null
,,"terendam\VB di\IN",null
250,OTHER,"dalam\NN air\NN",null
,,"untuk\IN",null
251,OTHER,"beberapa\CD bulan.\NN",null
252,OTHER|PERSON,"Jamrud\NNP Bahia\NNP",null
,,"kemudian\RB dibawa\VB ke\IN",null
253,PERSON,"Las\NNP Vegas\NNP",null
,,"untuk\SC dilihat\VB oleh\IN",null
254,OTHER,"calon\NN pembeli\NN",null
,,"namun\CC disita\VB oleh\IN polisi\NN",null
255,LOCATION|OTHER,"Los\NNP Angeles.\NNP",null
256,THINGS,"Badut\NN politikus\NN",null
,,"ditantang\VB baca\VB tulis\VB",null
257,PERSON,"Seorang\NND badut\NN",null
,,"di\IN",null
258,LOCATION,"Brasil\NNP",null
,,"yang\SC mempunyai\VB",null
259,OTHER,"peluang\NN besar\JJ",null
,,"meraih\VB",null
260,OTHER,"kursi\NN",null
,,"di\IN",null
261,OTHER,"parlemen\NN",null
,,"dalam\IN",null
262,OTHER|TIME,"pemilihan\NN Minggu\NNP 3/\CD 10\CD",null
,,"-\Z ditantang\VB untuk\SC membuktikan\VB bahwa\SC",null
263,OTHER,"dia\PRP",null
,,"bisa\MD membaca\VB dan\CC menulis.\VB",null
264,EVENT,"Jajak\NN pendapat\NN",null
,,"memperlihatkan\VB",null
265,EVENT,"badut\NN itu,\PR",null
266,EVENT,"Tiririca,\NNP",null
,,"akan\MD meraih\VB",null
267,OTHER|NUM,"lebih\RB dari\IN satu\CD juta\CD suara.\NN",null
,,"Namun\CC",null
268,OTHER,"hakim\NN",null
,,"di\IN",null
269,LOCATION,"Sao\NNP Paulo\NNP",null
,,"menuntut\VB",null
270,OTHER,"dia\PRP",null
,,"untuk\SC memperlihatkan\VB bisa\MD memenuhi\VB persyaratan\NN baca\VB tulis.\VB",null
271,OTHER|LOCATION,"Sejumlah\CD surat\NN kabar\NN Brasil\NNP",null
,,"melaporkan\VB",null
272,PERSON,"Tiririca\NNP",null
,,"-\Z sama\JJ seperti\IN",null
273,PERSON|OTHER,"satu\CD dari\IN sepuluh\CD warga\NN Brasil\NNP",null
,,"buta\JJ aksara.\JJ",null
274,PERSON,"Tiririca\NNP",null
,,"-\Z yang\SC dalam\IN",null
275,ORGANIZATION|OTHER,"bahasa\NN sehari-hari\NN Portugis\NNP",null
,,"arti\NN",null
276,ORGANIZATION,"nya\PRP",null
,,"tukang\NN mengeluh\VB menjadi\VB",null
277,OTHER,"sensasi\NN besar\JJ",null
,,"selama\IN",null
278,OTHER,"kampanye\NN pemilihan.\NN",null
,,"Video\NN kampanye\NN",null
279,EVENT,"nya\PRP",null
,,"yang\SC kocak\JJ berhasil\VB meraih\VB",null
280,PERSON,"jutaan\CD penonton\NN",null
,,"di\IN",null
281,OTHER,"YouTube.\NNP",null
282,OTHER,"Dia\PRP",null
,,"antara\IN lain\JJ menggunakan\VB slogan\NN "\Z Tidak\NEG bisa\MD lebih\RB buruk\JJ lagi\RB "\Z dan\CC "\Z Apa\WH yang\SC dilakukan\VB wakil\NN",null
283,TITLE,"anda\PRP",null
,,"?\Z Sungguh\RB",null
284,OTHER,"saya\PRP",null
,,"tidak\NEG tahu.\VB Tapi\CC pilih\VB lah\RP",null
285,OTHER,"saya\PRP",null
,,"dan\CC",null
286,OTHER,"saya\PRP",null
,,"akan\MD mencari\VB tahu\VB untuk\IN",null
287,OTHER,"anda.\PRP",null
,,""\Z",null
288,PERSON,"Hakim\NN",null
,,"memutuskan\VB untuk\SC menggelar\VB",null
289,OTHER,"ujian\NN aksara\NN",null
,,"setelah\SC",null
290,OTHER|PERSON,"majalah\NNP Epoca\NNP",null
,,"menayangkan\VB",null
291,OTHER,"video\NN",null
,,"di\IN situs\NN",null
292,THINGS,"nya\PRP",null
,,"yang\SC memperlihatkan\VB",null
293,OTHER,"Tiririca\NNP",null
,,"tampak\VB kesulitan\VB membaca.\VB",null
294,ORGANIZATION,"Komisi\NN pemilihan\NN",null
,,"mengatakan\VB sudah\MD terlambat\VB untuk\SC menghentikan\VB pencalonan\NN",null
295,OTHER,"nya\PRP",null
,,"namun\CC",null
296,OTHER,"dia\PRP",null
,,"bisa\MD diberhentikan\VB setelah\SC",null
297,OTHER,"pemilihan\NN nanti\NN",null
,,"jika\SC gagal\VB memperlihatkan\VB kemampuan\NN membaca.\VB",null
298,THINGS,"Calon\NN selebriti\NN",null
,,"Tiririca,\NNP yang\SC nama\NN asli\JJ",null
299,OTHER,"nya\PRP",null
300,ORGANIZATION|PERSON,"Francisco\NNP Everardo\NNP Oliveira\NNP Silva\NNP",null
,,"-\Z mulai\MD bekerja\VB di\IN",null
301,OTHER,"sirkus\NN",null
,,"sejak\SC berusia\VB",null
302,TIME,"delapan\CD tahun\NN",null
,,"di\IN",null
303,OTHER,"negara\NN bagian\NN miskin,\JJ",null
304,OTHER,"Ceara.\NNP",null
,,"Dengan\IN pengalaman\NN",null
305,OTHER,"nya,\PRP",null
306,OTHER,"dia\PRP",null
307,OTHER,"kini\NN",null
,,"menjadi\VB",null
308,OTHER,"salah\CD seorang\CD pelawak\NN",null
,,"yang\SC terkenal\VB di\IN",null
309,OTHER,"TV.\NN",null
310,PERSON,"Dia\PRP",null
,,"merupakan\VB",null
311,OTHER|THINGS,"salah\CD seorang\CD dari\IN puluhan\CD calon\NN",null
,,"yang\SC berasal\VB dari\IN dunia\NN",null
312,OTHER,"olahraga\NN maupun\CC pertunjukan,\NN",null
,,"yang\SC berjuang\VB untuk\SC merebut\VB",null
313,OTHER,"kursi\NN",null
,,"di\IN",null
314,OTHER,"majelis\NN rendah\NN parlemen\NN",null
,,"dengan\SC bersaing\VB melawan\VB politikus\NN berpengalaman.\VB",null
,,"Seluruhnya\RB tercatat\VB",null
315,NUM,"6.000\CD calon\NN",null
,,"dari\IN",null
316,NUM,"27\CD partai\NN",null
,,"untuk\SC meraih\VB",null
317,THINGS,"513\CD kursi\NN",null
,,"di\IN",null
318,OTHER,"parlemen.\NN",null
319,PERSON|OTHER,"Calon\NN lain\JJ",null
,,"yang\SC diduga\VB akan\MD meraih\VB",null
320,OTHER,"kursi\NN",null
,,"di\IN",null
321,OTHER,"parlemen\NN",null
,,"dengan\IN",null
322,OTHER,"kemenangan\NN mutlak\JJ",null
,,"adalah\VB",null
323,OTHER,"Romario,\NNP",null
,,"yang\SC merupakan\VB",null
324,OTHER,"salah\CD seorang\CD",null
325,EVENT,"bintang\NN sepak\NN bola\NN",null
,,"Brasil\NNP saat\SC meraih\VB",null
326,PERSON|OTHER,"Piala\NNP Dunia\NNP 1994.\CD",null
327,OTHER,"Para\DT pengamat\NN",null
,,"mengatakan\VB popularitas\NN",null
328,OTHER,"para\DT selebriti\NN",null
,,"mencerminkan\VB",null
329,OTHER,"kebingungan\NN",null
,,"dengan\IN",null
330,OTHER,"politik\NN utama\JJ",null
,,"karena\IN maraknya\NN",null
331,OTHER,"sejumlah\CD skandal\NN korupsi.\NN",null
332,OTHER,"Ibu,\NN bayi\NN dan\CC parlemen\NN",null
,,"Seorang\NND anggota\NN",null
333,TITLE|LOCATION,"Parlemen\NNP Eropa\NNP",null
,,"asal\IN",null
334,LOCATION,"Italia\NNP",null
,,"menghadiri\VB",null
335,OTHER,"sidang\NN parlemen\NN",null
,,"di\IN",null
336,LOCATION,"Strasbourg\NNP",null
,,"dengan\SC menggendong\VB anak\NN bayi\NN",null
